t_opt,N_max,p,ASN,P50,P90,P_accept,P_reject,P_undecided,mass_residual,status
25,200,0.13,191.47430368195214,200,200,0.0025914718855761386,0.09785914731456061,0.8995493807998631,1.1102230246251565e-16,SUCCESS_EXACT
25,200,0.15,175.1415495513777,200,200,0.0006233850004743554,0.3004286586918915,0.6989479563076293,4.884981308350689e-15,SUCCESS_EXACT
25,200,0.2,104.1474311440776,95,200,2.205188101972704e-05,0.8941542778333953,0.10582367028559021,5.329070518200751e-15,SUCCESS_EXACT
25,200,0.3,38.6681026709347,35,66,2.6335342020344455e-08,0.9999925104679395,7.463196717200449e-06,1.3322676295501878e-15,SUCCESS_EXACT
25,400,0.01,59.88442563336995,49,85,0.9999999999866305,1.3081482046105037e-11,2.8726374620396167e-13,7.771561172376096e-16,SUCCESS_EXACT
25,400,0.03,98.1323937011507,85,163,0.9997704514763692,5.941516604057572e-08,0.00022948910846173803,2.9976021664879227e-15,SUCCESS_EXACT
25,400,0.05,188.54439008449268,163,381,0.9144281093634335,4.647515753043013e-06,0.08556724312080513,8.326672684688674e-15,SUCCESS_EXACT
25,400,0.07,316.6293157796493,400,400,0.4235329588718466,0.00011836855037607414,0.5763486725777597,1.765254609153999e-14,SUCCESS_EXACT
25,400,0.08,358.03953878866315,400,400,0.20406357637585304,0.000508607903103293,0.7954278157210583,1.4654943925052066e-14,SUCCESS_EXACT
25,400,0.09,380.1634719258128,400,400,0.08489722484898171,0.00213546115651829,0.91296731399451,9.992007221626409e-15,SUCCESS_EXACT
25,400,0.1,389.2615998978705,400,400,0.03351344226695766,0.008739207654550362,0.9577473500785024,1.0436096431476471e-14,SUCCESS_EXACT
25,400,0.11,389.3665827774468,400,400,0.013566728069144204,0.032038917715139656,0.9543943542157217,5.551115123125783e-15,SUCCESS_EXACT
25,400,0.12,380.13139317937555,400,400,0.005835941548337938,0.09596849023898268,0.89819556821268,6.661338147750939e-16,SUCCESS_EXACT
25,400,0.13,358.8388611328927,400,400,0.002664166355559612,0.22540566523069236,0.7719301684137478,2.220446049250313e-16,SUCCESS_EXACT
25,400,0.15,280.60673050254235,313,400,0.0006255349372820128,0.6275865752992822,0.37178788976342825,7.549516567451064e-15,SUCCESS_EXACT
25,400,0.2,109.95461524647874,95,203,2.205203006052046e-05,0.9975799589213473,0.0023979890485976265,5.551115123125783e-15,SUCCESS_EXACT
25,400,0.3,38.668196840109786,35,66,2.6335342020344455e-08,0.9999999736642362,4.1994372385608056e-13,1.7763568394002505e-15,SUCCESS_EXACT
25,800,0.01,59.884425633373134,49,85,0.9999999999869178,1.3081482046105037e-11,0.0,6.661338147750939e-16,SUCCESS_EXACT
25,800,0.03,98.14021777342687,85,163,0.9999999397292193,5.941516604057572e-08,8.556119259971717e-10,2.7755575615628914e-15,SUCCESS_EXACT
25,800,0.05,197.83468857006733,163,381,0.9980135935688332,4.6475157664263775e-06,0.0019817589153916905,8.659739592076221e-15,SUCCESS_EXACT
25,800,0.07,483.3670391165103,483,800,0.7151693687403895,0.00011838367106149662,0.2847122475885215,2.7533531010703882e-14,SUCCESS_EXACT
25,800,0.08,644.6718008312498,800,800,0.35616167774656216,0.0005106224211189806,0.6433276998323454,2.6645352591003757e-14,SUCCESS_EXACT
25,800,0.09,736.7834497349007,800,800,0.12480389836529615,0.0022382367723573385,0.8729578648623665,1.9984014443252818e-14,SUCCESS_EXACT
25,800,0.1,770.4110241991876,800,800,0.03963971360384983,0.010977888358919989,0.9493823980372511,2.0872192862952943e-14,SUCCESS_EXACT
25,800,0.11,766.4741851988676,800,800,0.01420635981538328,0.053891102519793586,0.9319025376648338,1.0658141036401503e-14,SUCCESS_EXACT
25,800,0.12,719.2906823438221,800,800,0.005887561256777779,0.1976900798828318,0.796422358860392,1.5543122344752192e-15,SUCCESS_EXACT
25,800,0.13,617.7180665308807,800,800,0.002667665557934775,0.4713964319721214,0.5259359024699429,8.881784197001252e-16,SUCCESS_EXACT
25,800,0.15,356.62144018759307,313,728,0.0006255457044195014,0.9272646208040807,0.07210983349148933,1.0436096431476471e-14,SUCCESS_EXACT
25,800,0.2,110.07349391726824,95,203,2.2052030061207455e-05,0.9999776255782217,3.223917232460571e-07,6.217248937900877e-15,SUCCESS_EXACT
25,800,0.3,38.66819684011534,35,66,2.6335342020344455e-08,0.9999999736646558,0.0,2.220446049250313e-15,SUCCESS_EXACT
25,1600,0.01,59.884425633373134,49,85,0.9999999999869178,1.3081482046105037e-11,0.0,6.661338147750939e-16,SUCCESS_EXACT
25,1600,0.03,98.1402177946969,85,163,0.9999999405848309,5.941516604057572e-08,0.0,3.1086244689504383e-15,SUCCESS_EXACT
25,1600,0.05,198.0102195534471,163,381,0.9999951768000646,4.6475157664263775e-06,1.756841597877971e-07,9.2148511043888e-15,SUCCESS_EXACT
25,1600,0.07,591.6186142617294,483,1283,0.9535465895836225,0.00011838369876615926,0.04633502671757745,3.3861802251067274e-14,SUCCESS_EXACT
25,1600,0.08,1052.8294275881847,1225,1600,0.6088496417126252,0.0005106774348031722,0.39063968085261497,4.3298697960381105e-14,SUCCESS_EXACT
25,1600,0.09,1409.5270779612847,1600,1600,0.18659015676768603,0.002258927216479796,0.8111509160158724,3.8191672047105385e-14,SUCCESS_EXACT
25,1600,0.1,1526.9531251107962,1600,1600,0.04411623500301159,0.012835792935591572,0.9430479720614378,4.085620730620576e-14,SUCCESS_EXACT
25,1600,0.11,1496.0307144795256,1600,1600,0.014345013543310308,0.09337693996087246,0.8922780464958389,2.1538326677728037e-14,SUCCESS_EXACT
25,1600,0.12,1271.9221014586424,1600,1600,0.005890108999297518,0.40819875015863,0.5859111408420755,3.1086244689504383e-15,SUCCESS_EXACT
25,1600,0.13,885.7468521870569,846,1600,0.0026676979467857766,0.8122170868760352,0.1851152151771776,1.3322676295501878e-15,SUCCESS_EXACT
25,1600,0.15,370.9402989809045,313,728,0.0006255457063561148,0.9983332786308752,0.0010411756627583177,1.0436096431476471e-14,SUCCESS_EXACT
25,1600,0.2,110.07350721105286,95,203,2.2052030061207455e-05,0.9999779479699431,3.5872061762316518e-16,4.6629367034256575e-15,SUCCESS_EXACT
25,1600,0.3,38.66819684011534,35,66,2.6335342020344455e-08,0.9999999736646558,0.0,2.220446049250313e-15,SUCCESS_EXACT
